3.074099121000000196e+03 3.098456055000000106e+03 3.061467040999999881e+03 3.097004882999999609e+03 3.097004882999999609e+03 1.172000000000000000e+05
3.098069092000000182e+03 3.102397948999999699e+03 3.016215087999999923e+03 3.023373047000000042e+03 3.023373047000000042e+03 1.264000000000000000e+05
3.026638915999999881e+03 3.044165038999999979e+03 3.011087891000000127e+03 3.031064941000000090e+03 3.031064941000000090e+03 9.220000000000000000e+04
3.036415038999999979e+03 3.058832030999999915e+03 3.030905029000000013e+03 3.053231933999999910e+03 3.053231933999999910e+03 8.100000000000000000e+04
3.053260009999999966e+03 3.084850097999999889e+03 3.028689941000000090e+03 3.069141112999999677e+03 3.069141112999999677e+03 9.240000000000000000e+04
3.067149902000000111e+03 3.085993895999999950e+03 3.034739014000000225e+03 3.048927001999999902e+03 3.048927001999999902e+03 8.460000000000000000e+04
3.050644042999999783e+03 3.070935058999999910e+03 3.025309082000000217e+03 3.051281981999999971e+03 3.051281981999999971e+03 7.980000000000000000e+04
3.051474121000000196e+03 3.057519042999999783e+03 3.011970946999999796e+03 3.013412108999999873e+03 3.013412108999999873e+03 7.140000000000000000e+04
3.010721923999999944e+03 3.013517089999999826e+03 2.963493895999999950e+03 2.976938964999999826e+03 2.976938964999999826e+03 6.380000000000000000e+04
2.974487060999999812e+03 2.993843018000000029e+03 2.963437987999999677e+03 2.992841064000000188e+03 2.992841064000000188e+03 5.960000000000000000e+04
2.999814941000000090e+03 3.050757079999999860e+03 2.994893066000000090e+03 3.050479003999999804e+03 3.050479003999999804e+03 8.700000000000000000e+04
3.053157959000000119e+03 3.063585937999999715e+03 3.035019042999999783e+03 3.046089110999999775e+03 3.046089110999999775e+03 9.140000000000000000e+04
3.046749022999999852e+03 3.069662108999999873e+03 3.031022948999999699e+03 3.067750000000000000e+03 3.067750000000000000e+03 8.840000000000000000e+04
3.069659912000000077e+03 3.083344970999999987e+03 3.061759032999999818e+03 3.074575928000000204e+03 3.074575928000000204e+03 9.640000000000000000e+04
3.076958007999999609e+03 3.082965087999999923e+03 3.051210937999999715e+03 3.053125000000000000e+03 3.053125000000000000e+03 9.280000000000000000e+04
3.058927979000000050e+03 3.076749022999999852e+03 3.052212891000000127e+03 3.056808105000000069e+03 3.056808105000000069e+03 8.920000000000000000e+04
3.051354980000000069e+03 3.051354980000000069e+03 3.012308105000000069e+03 3.019176025000000209e+03 3.019176025000000209e+03 9.020000000000000000e+04
3.017215087999999923e+03 3.067707030999999915e+03 3.009905029000000013e+03 3.059715087999999923e+03 3.059715087999999923e+03 9.300000000000000000e+04
3.076048095999999987e+03 3.130279053000000204e+03 3.071689941000000090e+03 3.123798095999999987e+03 3.123798095999999987e+03 1.318000000000000000e+05
3.123832030999999915e+03 3.132575928000000204e+03 3.113767089999999826e+03 3.128468018000000029e+03 3.128468018000000029e+03 1.024000000000000000e+05
3.129573974999999791e+03 3.130112060999999812e+03 3.101756104000000050e+03 3.109104980000000069e+03 3.109104980000000069e+03 1.012000000000000000e+05
3.111935058999999910e+03 3.148343994000000293e+03 3.111935058999999910e+03 3.147416016000000127e+03 3.147416016000000127e+03 1.268000000000000000e+05
3.154770019999999931e+03 3.159597900000000209e+03 3.141865967000000182e+03 3.157957030999999915e+03 3.157957030999999915e+03 1.228000000000000000e+05
3.157959961000000021e+03 3.177968018000000029e+03 3.141929932000000008e+03 3.158680907999999818e+03 3.158680907999999818e+03 1.168000000000000000e+05
3.156313964999999826e+03 3.161081055000000106e+03 3.132236084000000119e+03 3.148221923999999944e+03 3.148221923999999944e+03 1.036000000000000000e+05
3.143450928000000204e+03 3.143826904000000013e+03 3.110256104000000050e+03 3.118708983999999873e+03 3.118708983999999873e+03 1.146000000000000000e+05
3.118926025000000209e+03 3.146458983999999873e+03 3.114788086000000021e+03 3.145346923999999944e+03 3.145346923999999944e+03 1.054000000000000000e+05
3.151887939000000188e+03 3.156210937999999715e+03 3.111898926000000301e+03 3.129262939000000188e+03 3.129262939000000188e+03 1.380000000000000000e+05
3.129691894999999931e+03 3.173634032999999818e+03 3.101482910000000174e+03 3.161250977000000148e+03 3.161250977000000148e+03 1.440000000000000000e+05
3.161551025000000209e+03 3.167657959000000119e+03 3.145554932000000008e+03 3.166183105000000069e+03 3.166183105000000069e+03 1.064000000000000000e+05
3.168138915999999881e+03 3.181663086000000021e+03 3.135989990000000034e+03 3.164966064000000188e+03 3.164966064000000188e+03 1.062000000000000000e+05
3.159672119000000293e+03 3.159672119000000293e+03 3.121364990000000034e+03 3.130302001999999902e+03 3.130302001999999902e+03 8.100000000000000000e+04
3.096783935999999812e+03 3.096783935999999812e+03 2.977773926000000301e+03 2.980297119000000293e+03 2.980297119000000293e+03 1.294000000000000000e+05
2.980081055000000106e+03 2.998913086000000021e+03 2.941350097999999889e+03 2.979532959000000119e+03 2.979532959000000119e+03 1.018000000000000000e+05
2.984617920000000140e+03 3.034326904000000013e+03 2.972095946999999796e+03 3.033278076000000056e+03 3.033278076000000056e+03 1.164000000000000000e+05
3.021289062999999715e+03 3.023641112999999677e+03 2.978458007999999609e+03 2.999483887000000323e+03 2.999483887000000323e+03 1.218000000000000000e+05
2.995568115000000034e+03 3.015633057000000008e+03 2.966784912000000077e+03 2.983537108999999873e+03 2.983537108999999873e+03 1.036000000000000000e+05
2.988076904000000013e+03 2.996827880999999707e+03 2.965832030999999915e+03 2.969502930000000106e+03 2.969502930000000106e+03 8.920000000000000000e+04
2.962145019999999931e+03 2.962145019999999931e+03 2.866342040999999881e+03 2.907927979000000050e+03 2.907927979000000050e+03 1.082000000000000000e+05
2.883166992000000391e+03 2.916676025000000209e+03 2.865468994000000293e+03 2.900331055000000106e+03 2.900331055000000106e+03 8.380000000000000000e+04
2.912196045000000140e+03 2.928929932000000008e+03 2.867937987999999677e+03 2.868431884999999966e+03 2.868431884999999966e+03 8.940000000000000000e+04
2.867648926000000301e+03 2.875805907999999818e+03 2.820948974999999791e+03 2.870611084000000119e+03 2.870611084000000119e+03 8.880000000000000000e+04
2.870610106999999971e+03 2.870610106999999971e+03 2.809132079999999860e+03 2.835277099999999791e+03 2.835277099999999791e+03 6.600000000000000000e+04
2.804513915999999881e+03 2.857292969000000085e+03 2.770327880999999707e+03 2.857150878999999804e+03 2.857150878999999804e+03 9.540000000000000000e+04
2.838950928000000204e+03 2.838950928000000204e+03 2.734999022999999852e+03 2.739701904000000013e+03 2.739701904000000013e+03 9.260000000000000000e+04
2.685991942999999992e+03 2.732183105000000069e+03 2.665812987999999677e+03 2.688383057000000008e+03 2.688383057000000008e+03 9.200000000000000000e+04
2.690858887000000323e+03 2.713061035000000174e+03 2.646589110999999775e+03 2.698757079999999860e+03 2.698757079999999860e+03 8.180000000000000000e+04
2.745604003999999804e+03 2.751070067999999992e+03 2.638532959000000119e+03 2.647572998000000098e+03 2.647572998000000098e+03 8.780000000000000000e+04
2.628019042999999783e+03 2.668117920000000140e+03 2.604197998000000098e+03 2.655714110999999775e+03 2.655714110999999775e+03 8.260000000000000000e+04
2.653579102000000148e+03 2.711065917999999783e+03 2.646895996000000196e+03 2.710507079999999860e+03 2.710507079999999860e+03 8.300000000000000000e+04
2.692095946999999796e+03 2.712863037000000077e+03 2.677189941000000090e+03 2.696628905999999915e+03 2.696628905999999915e+03 7.340000000000000000e+04
2.663882079999999860e+03 2.663882079999999860e+03 2.557239014000000225e+03 2.559930907999999818e+03 2.559930907999999818e+03 8.260000000000000000e+04
2.555141112999999677e+03 2.603320067999999992e+03 2.529625000000000000e+03 2.594782959000000119e+03 2.594782959000000119e+03 8.280000000000000000e+04
2.581629882999999609e+03 2.623958007999999609e+03 2.554983887000000323e+03 2.587806884999999966e+03 2.587806884999999966e+03 7.140000000000000000e+04
2.571540038999999979e+03 2.609638915999999881e+03 2.551450928000000204e+03 2.555939941000000090e+03 2.555939941000000090e+03 6.640000000000000000e+04
2.492573974999999791e+03 2.584451904000000013e+03 2.481974121000000196e+03 2.583521972999999889e+03 2.583521972999999889e+03 8.380000000000000000e+04
2.596318115000000034e+03 2.680492920000000140e+03 2.596318115000000034e+03 2.673423095999999987e+03 2.673423095999999987e+03 1.124000000000000000e+05
2.654358887000000323e+03 2.659739990000000034e+03 2.609085937999999715e+03 2.622629882999999609e+03 2.622629882999999609e+03 9.320000000000000000e+04
2.620853027000000111e+03 2.644940917999999783e+03 2.610510009999999966e+03 2.625792969000000085e+03 2.625792969000000085e+03 6.880000000000000000e+04
2.615104003999999804e+03 2.662081055000000106e+03 2.583548095999999987e+03 2.655917969000000085e+03 2.655917969000000085e+03 8.780000000000000000e+04
2.680403076000000056e+03 2.686541992000000391e+03 2.641405029000000013e+03 2.655767089999999826e+03 2.655767089999999826e+03 8.700000000000000000e+04
2.647867920000000140e+03 2.665389893000000029e+03 2.591534912000000077e+03 2.592145996000000196e+03 2.592145996000000196e+03 7.880000000000000000e+04
2.577762939000000188e+03 2.598896972999999889e+03 2.534267089999999826e+03 2.568282959000000119e+03 2.568282959000000119e+03 7.460000000000000000e+04
2.548541992000000391e+03 2.572343018000000029e+03 2.521056884999999966e+03 2.571423095999999987e+03 2.571423095999999987e+03 6.480000000000000000e+04
2.575770019999999931e+03 2.596136962999999923e+03 2.551529053000000204e+03 2.552656005999999707e+03 2.552656005999999707e+03 6.960000000000000000e+04
2.536230957000000217e+03 2.556968994000000293e+03 2.527873047000000042e+03 2.553593018000000029e+03 2.553593018000000029e+03 5.660000000000000000e+04
2.508329102000000148e+03 2.527104003999999804e+03 2.491660889000000225e+03 2.511729003999999804e+03 2.511729003999999804e+03 6.560000000000000000e+04
2.510083983999999873e+03 2.531882079999999860e+03 2.491646972999999889e+03 2.513947020999999950e+03 2.513947020999999950e+03 6.300000000000000000e+04
2.523878905999999915e+03 2.589472900000000209e+03 2.501117920000000140e+03 2.583870117000000391e+03 2.583870117000000391e+03 9.600000000000000000e+04
2.561549071999999796e+03 2.581047119000000293e+03 2.554787108999999873e+03 2.562580077999999958e+03 2.562580077999999958e+03 7.460000000000000000e+04
2.574898926000000301e+03 2.590979003999999804e+03 2.566615967000000182e+03 2.569940917999999783e+03 2.569940917999999783e+03 6.660000000000000000e+04
2.569939941000000090e+03 2.569939941000000090e+03 2.569939941000000090e+03 2.569939941000000090e+03 2.569939941000000090e+03 0.000000000000000000e+00
2.569939941000000090e+03 2.595509032999999818e+03 2.559722900000000209e+03 2.560245117000000391e+03 2.560245117000000391e+03 5.500000000000000000e+04
2.556602051000000301e+03 2.568861084000000119e+03 2.505326904000000013e+03 2.513221923999999944e+03 2.513221923999999944e+03 6.720000000000000000e+04
2.517291992000000391e+03 2.587340087999999923e+03 2.504314941000000090e+03 2.586208983999999873e+03 2.586208983999999873e+03 7.860000000000000000e+04
2.579631104000000050e+03 2.598353027000000111e+03 2.572961913999999979e+03 2.588697998000000098e+03 2.588697998000000098e+03 6.360000000000000000e+04
2.576343018000000029e+03 2.593673095999999987e+03 2.546520019999999931e+03 2.569872069999999894e+03 2.569872069999999894e+03 5.880000000000000000e+04
2.563638915999999881e+03 2.586897948999999699e+03 2.554342040999999881e+03 2.566745117000000391e+03 2.566745117000000391e+03 4.880000000000000000e+04
2.556540038999999979e+03 2.572833007999999609e+03 2.534269042999999783e+03 2.552816894999999931e+03 2.552816894999999931e+03 5.000000000000000000e+04
2.550648926000000301e+03 2.561485106999999971e+03 2.528385009999999966e+03 2.535278076000000056e+03 2.535278076000000056e+03 4.320000000000000000e+04
2.534496094000000085e+03 2.541142089999999826e+03 2.425927001999999902e+03 2.427052001999999902e+03 2.427052001999999902e+03 7.380000000000000000e+04
2.409541992000000391e+03 2.411440917999999783e+03 2.382357910000000174e+03 2.398370117000000391e+03 2.398370117000000391e+03 5.520000000000000000e+04
2.393947998000000098e+03 2.410769042999999783e+03 2.371778076000000056e+03 2.373791992000000391e+03 2.373791992000000391e+03 5.000000000000000000e+04
2.371322998000000098e+03 2.386399902000000111e+03 2.319739014000000225e+03 2.382900878999999804e+03 2.382900878999999804e+03 6.840000000000000000e+04
2.358757079999999860e+03 2.378087891000000127e+03 2.335571045000000140e+03 2.363947998000000098e+03 2.363947998000000098e+03 4.800000000000000000e+04
2.358283935999999812e+03 2.409782959000000119e+03 2.356552001999999902e+03 2.409424071999999796e+03 2.409424071999999796e+03 6.140000000000000000e+04
2.407665038999999979e+03 2.421678954999999860e+03 2.392566894999999931e+03 2.421116942999999992e+03 2.421116942999999992e+03 5.620000000000000000e+04
2.429676025000000209e+03 2.436282959000000119e+03 2.402001952999999958e+03 2.415149902000000111e+03 2.415149902000000111e+03 5.440000000000000000e+04
2.416580077999999958e+03 2.485600097999999889e+03 2.398677001999999902e+03 2.470923095999999987e+03 2.470923095999999987e+03 8.580000000000000000e+04
2.468541016000000127e+03 2.501023926000000301e+03 2.455813964999999826e+03 2.490718018000000029e+03 2.490718018000000029e+03 8.300000000000000000e+04
2.468689941000000090e+03 2.468689941000000090e+03 2.439242920000000140e+03 2.450284912000000077e+03 2.450284912000000077e+03 6.640000000000000000e+04
2.456103027000000111e+03 2.494587891000000127e+03 2.456103027000000111e+03 2.470439941000000090e+03 2.470439941000000090e+03 7.300000000000000000e+04
2.465989014000000225e+03 2.487237060999999812e+03 2.423648926000000301e+03 2.424303954999999860e+03 2.424303954999999860e+03 1.056000000000000000e+05
2.414680907999999818e+03 2.428464110999999775e+03 2.389071045000000140e+03 2.424270996000000196e+03 2.424270996000000196e+03 7.080000000000000000e+04
2.399580077999999958e+03 2.484194092000000182e+03 2.392272948999999699e+03 2.475420897999999852e+03 2.475420897999999852e+03 8.880000000000000000e+04
2.477752930000000106e+03 2.530331055000000106e+03 2.477459961000000021e+03 2.528729003999999804e+03 2.528729003999999804e+03 1.186000000000000000e+05
2.529618895999999950e+03 2.553451904000000013e+03 2.520148926000000301e+03 2.535394042999999783e+03 2.535394042999999783e+03 1.142000000000000000e+05
2.525976073999999699e+03 2.563239014000000225e+03 2.522199951000000056e+03 2.562406005999999707e+03 2.562406005999999707e+03 1.060000000000000000e+05
2.566851073999999699e+03 2.579522948999999699e+03 2.549237060999999812e+03 2.572028076000000056e+03 2.572028076000000056e+03 1.144000000000000000e+05
2.576372069999999894e+03 2.589483887000000323e+03 2.556466064000000188e+03 2.588683105000000069e+03 2.588683105000000069e+03 9.340000000000000000e+04
2.581590087999999923e+03 2.587997069999999894e+03 2.565635985999999775e+03 2.575367920000000140e+03 2.575367920000000140e+03 8.660000000000000000e+04
2.574322020999999950e+03 2.636000977000000148e+03 2.564156005999999707e+03 2.633663086000000021e+03 2.633663086000000021e+03 1.290000000000000000e+05
2.635048095999999987e+03 2.656407959000000119e+03 2.623944092000000182e+03 2.648115967000000182e+03 2.648115967000000182e+03 1.392000000000000000e+05
2.642852051000000301e+03 2.643034912000000077e+03 2.614731933999999910e+03 2.637502930000000106e+03 2.637502930000000106e+03 9.480000000000000000e+04
2.635806884999999966e+03 2.675761962999999923e+03 2.633646972999999889e+03 2.672516112999999677e+03 2.672516112999999677e+03 1.130000000000000000e+05
2.678791016000000127e+03 2.681784912000000077e+03 2.626721923999999944e+03 2.627001952999999958e+03 2.627001952999999958e+03 1.280000000000000000e+05
2.620499022999999852e+03 2.638897948999999699e+03 2.589988037000000077e+03 2.638521972999999889e+03 2.638521972999999889e+03 1.122000000000000000e+05
2.636242920000000140e+03 2.640589110999999775e+03 2.606622069999999894e+03 2.620757079999999860e+03 2.620757079999999860e+03 1.136000000000000000e+05
2.618712891000000127e+03 2.659412108999999873e+03 2.598913086000000021e+03 2.658392089999999826e+03 2.658392089999999826e+03 1.210000000000000000e+05
2.656364014000000225e+03 2.676090087999999923e+03 2.650396972999999889e+03 2.672531981999999971e+03 2.672531981999999971e+03 1.200000000000000000e+05
2.672792969000000085e+03 2.675312987999999677e+03 2.594335937999999715e+03 2.595272948999999699e+03 2.595272948999999699e+03 1.270000000000000000e+05
2.587614990000000034e+03 2.618450928000000204e+03 2.586018066000000090e+03 2.607497069999999894e+03 2.607497069999999894e+03 8.700000000000000000e+04
2.584918944999999894e+03 2.608760985999999775e+03 2.570962891000000127e+03 2.575475097999999889e+03 2.575475097999999889e+03 9.260000000000000000e+04
2.576687012000000323e+03 2.607032959000000119e+03 2.564837891000000127e+03 2.606699951000000056e+03 2.606699951000000056e+03 8.880000000000000000e+04
2.603791992000000391e+03 2.665313964999999826e+03 2.596770996000000196e+03 2.661708007999999609e+03 2.661708007999999609e+03 1.258000000000000000e+05
2.663184082000000217e+03 2.677570067999999992e+03 2.654010985999999775e+03 2.671893066000000090e+03 2.671893066000000090e+03 1.226000000000000000e+05
2.674500977000000148e+03 2.687760009999999966e+03 2.654407959000000119e+03 2.666301025000000209e+03 2.666301025000000209e+03 1.362000000000000000e+05
2.669430907999999818e+03 2.701929932000000008e+03 2.659297119000000293e+03 2.687979003999999804e+03 2.687979003999999804e+03 1.284000000000000000e+05
2.677019042999999783e+03 2.683288086000000021e+03 2.636907959000000119e+03 2.642306884999999966e+03 2.642306884999999966e+03 1.162000000000000000e+05
2.637820067999999992e+03 2.656115967000000182e+03 2.629707030999999915e+03 2.639365967000000182e+03 2.639365967000000182e+03 8.820000000000000000e+04
2.636531981999999971e+03 2.667170897999999852e+03 2.614562987999999677e+03 2.650306884999999966e+03 2.650306884999999966e+03 1.072000000000000000e+05
2.634949951000000056e+03 2.645502930000000106e+03 2.595728027000000111e+03 2.596580077999999958e+03 2.596580077999999958e+03 1.096000000000000000e+05
2.604882079999999860e+03 2.616961913999999979e+03 2.590614014000000225e+03 2.603480957000000217e+03 2.603480957000000217e+03 8.040000000000000000e+04
2.602500977000000148e+03 2.613487060999999812e+03 2.588643066000000090e+03 2.610741942999999992e+03 2.610741942999999992e+03 7.040000000000000000e+04
2.622266112999999677e+03 2.656354980000000069e+03 2.620189941000000090e+03 2.652664062999999715e+03 2.652664062999999715e+03 1.104000000000000000e+05
2.644787108999999873e+03 2.647252930000000106e+03 2.626792969000000085e+03 2.638798095999999987e+03 2.638798095999999987e+03 1.108000000000000000e+05
2.641052979000000050e+03 2.662875977000000148e+03 2.604487060999999812e+03 2.622882079999999860e+03 2.622882079999999860e+03 1.272000000000000000e+05
2.646893066000000090e+03 2.659978027000000111e+03 2.636417969000000085e+03 2.655775878999999804e+03 2.655775878999999804e+03 1.240000000000000000e+05
2.658128905999999915e+03 2.660539062999999715e+03 2.631851073999999699e+03 2.655394042999999783e+03 2.655394042999999783e+03 1.294000000000000000e+05
2.667195067999999992e+03 2.698601073999999699e+03 2.664239014000000225e+03 2.696250000000000000e+03 2.696250000000000000e+03 1.442000000000000000e+05
2.698218018000000029e+03 2.704933105000000069e+03 2.679022948999999699e+03 2.698363037000000077e+03 2.698363037000000077e+03 1.122000000000000000e+05
2.687710937999999715e+03 2.695844970999999987e+03 2.674321045000000140e+03 2.695291016000000127e+03 2.695291016000000127e+03 1.136000000000000000e+05
2.698637939000000188e+03 2.698637939000000188e+03 2.651602051000000301e+03 2.656352051000000301e+03 2.656352051000000301e+03 1.330000000000000000e+05
2.657235106999999971e+03 2.667836913999999979e+03 2.628829102000000148e+03 2.663208983999999873e+03 2.663208983999999873e+03 1.130000000000000000e+05
2.665655029000000013e+03 2.696674071999999796e+03 2.660606933999999910e+03 2.688320067999999992e+03 2.688320067999999992e+03 1.180000000000000000e+05
2.694069092000000182e+03 2.703781005999999707e+03 2.678974121000000196e+03 2.688521972999999889e+03 2.688521972999999889e+03 1.208000000000000000e+05
2.688385985999999775e+03 2.688489990000000034e+03 2.645864014000000225e+03 2.652502930000000106e+03 2.652502930000000106e+03 1.220000000000000000e+05
2.646920897999999852e+03 2.653271972999999889e+03 2.583336913999999979e+03 2.602465087999999923e+03 2.602465087999999923e+03 1.190000000000000000e+05
2.607551025000000209e+03 2.615079102000000148e+03 2.592534912000000077e+03 2.598688964999999826e+03 2.598688964999999826e+03 8.320000000000000000e+04
2.601481933999999910e+03 2.607346923999999944e+03 2.573628905999999915e+03 2.588712891000000127e+03 2.588712891000000127e+03 7.940000000000000000e+04
2.593762939000000188e+03 2.601099121000000196e+03 2.580177001999999902e+03 2.591550048999999944e+03 2.591550048999999944e+03 5.820000000000000000e+04
2.591550048999999944e+03 2.629044922000000042e+03 2.591550048999999944e+03 2.627967040999999881e+03 2.627967040999999881e+03 7.680000000000000000e+04
2.625325928000000204e+03 2.625325928000000204e+03 2.607018066000000090e+03 2.611354003999999804e+03 2.611354003999999804e+03 9.320000000000000000e+04
2.608918944999999894e+03 2.634124022999999852e+03 2.603927001999999902e+03 2.610677979000000050e+03 2.610677979000000050e+03 8.860000000000000000e+04
2.599715087999999923e+03 2.655999022999999852e+03 2.597596923999999944e+03 2.655657959000000119e+03 2.655657959000000119e+03 8.960000000000000000e+04
2.655659912000000077e+03 2.747804932000000008e+03 2.655659912000000077e+03 2.738743895999999950e+03 2.738743895999999950e+03 1.358000000000000000e+05
2.755025878999999804e+03 2.823595946999999796e+03 2.755025878999999804e+03 2.806941894999999931e+03 2.806941894999999931e+03 2.076000000000000000e+05
2.795763915999999881e+03 2.843427979000000050e+03 2.782341064000000188e+03 2.841406981999999971e+03 2.841406981999999971e+03 1.674000000000000000e+05
2.842137939000000188e+03 2.862034912000000077e+03 2.826220946999999796e+03 2.861361084000000119e+03 2.861361084000000119e+03 1.852000000000000000e+05
2.881552001999999902e+03 2.919414062999999715e+03 2.864519042999999783e+03 2.879635985999999775e+03 2.879635985999999775e+03 2.294000000000000000e+05
2.863738037000000077e+03 2.971159912000000077e+03 2.858216064000000188e+03 2.971159912000000077e+03 2.971159912000000077e+03 2.366000000000000000e+05
2.985460937999999715e+03 3.026099121000000196e+03 2.944715087999999923e+03 2.955227051000000301e+03 2.955227051000000301e+03 2.634000000000000000e+05
2.949629882999999609e+03 3.002371094000000085e+03 2.931909912000000077e+03 3.001853027000000111e+03 3.001853027000000111e+03 1.706000000000000000e+05
2.947510985999999775e+03 3.041150878999999804e+03 2.942504882999999609e+03 3.003950928000000204e+03 3.003950928000000204e+03 2.078000000000000000e+05
3.009225097999999889e+03 3.018243895999999950e+03 2.958545897999999852e+03 2.983531981999999971e+03 2.983531981999999971e+03 1.614000000000000000e+05
2.976753905999999915e+03 2.997624022999999852e+03 2.954618895999999950e+03 2.975042969000000085e+03 2.975042969000000085e+03 1.470000000000000000e+05
2.979706055000000106e+03 3.051539062999999715e+03 2.959298095999999987e+03 3.051417969000000085e+03 3.051417969000000085e+03 1.922000000000000000e+05
